year,commune,nbre_pdc,total_bornes
2021,le tronquay,0.0,4.0
2021,le val d'hazey,0.0,4.0
2021,le val-d'ajol,0.0,2.0
2021,le vaudreuil,0.0,8.0
2021,le vernois,0.0,1.0
2021,le vieux-bourg,0.0,4.0
2021,le vieux-marché,0.0,4.0
2021,le vigan,0.0,24.0
2021,le vigeant,0.0,14.0
2021,le vigen,0.0,2.0
2021,le vivier-sur-mer,0.0,4.0
2021,lecci,0.0,64.0
2021,ledringhem,0.0,10.0
2021,legé,0.0,5.0
2021,leignes-sur-fontaine,0.0,8.0
2021,leigné-les-bois,0.0,8.0
2021,lembeye,0.0,4.0
2021,lempdes,0.0,36.0
2021,lens,0.0,13.0
2021,lentigny,0.0,18.0
2021,lentilly,0.0,4.0
2021,les abrets en dauphiné,0.0,256.0
2021,les abymes,0.0,2.0
2021,les achards,0.0,36.0
2021,les alluets-le-roi,0.0,10.0
2021,les andelys,0.0,70.0
2021,les belleville,0.0,4.0
2021,les cabannes,0.0,4.0
2021,les chères,0.0,4.0
2021,les essarts-le-roi,0.0,4.0
2021,les eyzies,0.0,8.0
2021,les fougerêts,0.0,4.0
2021,les garennes sur loire,0.0,4.0
2021,les haies,0.0,4.0
2021,les hauts-d'anjou,0.0,4.0
2021,les herbiers,0.0,100.0
2021,les lilas,0.0,64.0
2021,les loges-en-josas,0.0,4.0
2021,les mages,0.0,8.0
2021,les mathes,0.0,546.0
2021,les monts-verts,0.0,1.0
2021,les moutiers-en-retz,0.0,4.0
2021,les mureaux,0.0,32.0
2021,les pavillons-sous-bois,0.0,8.0
2021,les peintures,0.0,4.0
2021,les pennes-mirabeau,0.0,151.0
2021,les pieux,0.0,8.0
2021,les ponts-de-cé,0.0,12.0
2021,les portes du coglais,0.0,4.0
2021,les pujols,0.0,4.0
2021,les sables-d'olonne,0.0,136.0
2021,les salles,0.0,2.0
2021,les salles-de-castillon,0.0,4.0
2021,les salles-du-gardon,0.0,8.0
2021,les touches,0.0,4.0
2021,les trois-moutiers,0.0,8.0
2021,les ulis,0.0,564.0
2021,les villages vovéens,0.0,2.0
2021,les écrennes,0.0,4.0
2021,lescar,0.0,113.0
2021,lescure-d'albigeois,0.0,2.0
2021,lesménils,0.0,8.0
2021,lesneven,0.0,4.0
2021,lesparre-médoc,0.0,6.0
2021,lesperon,0.0,4.0
2021,lespignan,0.0,8.0
2021,lespinasse,0.0,8.0
2021,lessay,0.0,8.0
2021,lestiac-sur-garonne,0.0,4.0
2021,lestrade-et-thouels,0.0,4.0
2021,lestrem,0.0,8.0
2021,leucate,0.0,42.0
2021,leval,0.0,8.0
2021,levallois-perret,0.0,474.0
2021,levernois,0.0,4.0
2021,lewarde,0.0,8.0
2021,leyme,0.0,8.0
2021,lezennes,0.0,7594.0
2021,lherm,0.0,4.0
2021,lhommaizé,0.0,8.0
2021,libourne,0.0,36.0
2021,licques,0.0,8.0
2021,lieurey,0.0,4.0
2021,lieusaint,0.0,24.0
2021,liffol-le-grand,0.0,2.0
2021,liffré,0.0,4.0
2021,lignan-sur-orb,0.0,12.0
2021,lignol,0.0,4.0
2021,ligné,0.0,4.0
2021,ligugé,0.0,12.0
2021,lille,0.0,5667.0
2021,lillers,0.0,8.0
2021,limas,0.0,9.0
2021,limay,0.0,16.0
2021,limeil-brévannes,0.0,16.0
2021,limerzel,0.0,4.0
2021,limoges-fourches,0.0,4.0
2021,limogne-en-quercy,0.0,8.0
2021,limonest,0.0,76.0
2021,limousis,0.0,8.0
2021,limoux,0.0,17.0
2021,linas,0.0,8.0
2021,lion-sur-mer,0.0,4.0
2021,lisieux,0.0,212.0
2021,lisle-sur-tarn,0.0,8.0
2021,lissieu,0.0,3.0
2021,lissy,0.0,4.0
2021,lit-et-mixe,0.0,4.0
2021,litteau,0.0,48.0
2021,livarot-pays-d'auge,0.0,8.0
2021,livernon,0.0,8.0
2021,livinhac-le-haut,0.0,8.0
2021,livry-gargan,0.0,20.0
2021,livry-sur-seine,0.0,4.0
2021,lizio,0.0,4.0
2021,lizy-sur-ourcq,0.0,4.0
2021,liévin,0.0,721.0
2021,locmalo,0.0,4.0
2021,locmaria,0.0,4.0
2021,locmaria-grand-champ,0.0,4.0
2021,locmaria-plouzané,0.0,4.0
2021,locmariaquer,0.0,4.0
2021,locminé,0.0,8.0
2021,locoal-mendon,0.0,4.0
2021,locon,0.0,8.0
2021,locqueltas,0.0,4.0
2021,locronan,0.0,4.0
2021,loctudy,0.0,4.0
2021,locunolé,0.0,4.0
2021,lodève,0.0,8.0
2021,logrian-florian,0.0,12.0
2021,lohuec,0.0,4.0
2021,loire-authion,0.0,4.0
2021,loire-sur-rhône,0.0,4.0
2021,loireauxence,0.0,8.0
2021,loiron-ruillé,0.0,4.0
2021,loison-sous-lens,0.0,8.0
2021,loix,0.0,9.0
2021,lompret,0.0,8.0
2021,longages,0.0,4.0
2021,longeau-percey,0.0,4.0
2021,longeville-lès-saint-avold,0.0,3.0
2021,longeville-sur-mer,0.0,10.0
2021,longjumeau,0.0,13.0
2021,longlaville,0.0,1.0
2021,longueau,0.0,816.0
2021,longuenée-en-anjou,0.0,4.0
2021,longueville,0.0,4.0
2021,longué-jumelles,0.0,13.0
2021,longvic,0.0,36.0
2021,longvilliers,0.0,4.0
2021,lons,0.0,34.0
2021,lons-le-saunier,0.0,232.0
2021,looberghe,0.0,2.0
2021,loon-plage,0.0,1.0
2021,loos,0.0,36.0
2021,loos-en-gohelle,0.0,40.0
2021,loperhet,0.0,4.0
2021,lorient,0.0,280.0
2021,loriol-du-comtat,0.0,9.0
2021,lorlanges,0.0,1.0
2021,lormont,0.0,108.0
2021,louannec,0.0,4.0
2021,louargat,0.0,4.0
2021,loubressac,0.0,8.0
2021,loudenvielle,0.0,16.0
2021,loudun,0.0,26.0
2021,loudéac,0.0,5.0
2021,louhans,0.0,2.0
2021,louhossoa,0.0,4.0
2021,loupian,0.0,8.0
2021,lourdes,0.0,40.0
2021,loures-barousse,0.0,4.0
2021,louveciennes,0.0,16.0
2021,louverné,0.0,4.0
2021,louviers,0.0,14.0
2021,louvigny,0.0,4.0
2021,louvigné-du-désert,0.0,4.0
2021,louvroil,0.0,40.0
2021,loué,0.0,8.0
2021,lozanne,0.0,4.0
2021,lubersac,0.0,4.0
2021,luc-la-primaube,0.0,24.0
2021,luc-sur-aude,0.0,8.0
2021,luc-sur-mer,0.0,13.0
2021,luc-sur-orbieu,0.0,12.0
2021,lucciana,0.0,128.0
2021,ludon-médoc,0.0,4.0
2021,ludres,0.0,4.0
2021,lumbres,0.0,25.0
2021,lunel,0.0,12.0
2021,lunel-viel,0.0,4.0
2021,lunéville,0.0,37.0
2021,lusignan,0.0,19.0
2021,lussac,0.0,4.0
2021,lussac-les-châteaux,0.0,15.0
2021,lussan,0.0,8.0
2021,luxé,0.0,4.0
2021,luz-saint-sauveur,0.0,12.0
2021,luzenac,0.0,8.0
2021,luçon,0.0,16.0
2021,lyon,0.0,537.0
2021,lyon 03,0.0,4.0
2021,lyons-la-forêt,0.0,4.0
2021,lys-haut-layon,0.0,4.0
2021,lys-lez-lannoy,0.0,41.0
2021,lège-cap-ferret,0.0,124.0
2021,lèves,0.0,4.0
2021,lécousse,0.0,4.0
2021,lédenon,0.0,8.0
2021,lédergues,0.0,4.0
2021,lédignan,0.0,8.0
2021,légny,0.0,4.0
2021,léguevin,0.0,4.0
2021,léognan,0.0,8.0
2021,léon,0.0,16.0
2021,léry,0.0,4.0
2021,lézan,0.0,4.0
2021,lézardrieux,0.0,4.0
2021,lézat-sur-lèze,0.0,16.0
2021,lüe,0.0,4.0
2021,machault,0.0,4.0
2021,machecoul-saint-même,0.0,5.0
2021,maen roch,0.0,4.0
2021,magalas,0.0,16.0
2021,magenta,0.0,2.0
2021,magescq,0.0,16.0
2021,magnac-laval,0.0,4.0
2021,magnanville,0.0,12.0
2021,magneux-haute-rive,0.0,57.0
2021,magnières,0.0,4.0
2021,magny-cours,0.0,73.0
2021,magné,0.0,8.0
2021,maillane,0.0,4.0
2021,maincy,0.0,4.0
2021,maine-de-boixe,0.0,4.0
2021,mairieux,0.0,8.0
2021,maisdon-sur-sèvre,0.0,4.0
2021,maison-rouge,0.0,4.0
2021,maisoncelles-en-brie,0.0,4.0
2021,maisons-alfort,0.0,12.0
2021,maisons-laffitte,0.0,16.0
2021,malakoff,0.0,8.0
2021,malansac,0.0,4.0
2021,malaucène,0.0,4.0
2021,malaunay,0.0,16.0
2021,malemort,0.0,8.0
2021,malestroit,0.0,8.0
2021,malherbe-sur-ajon,0.0,12.0
2021,malijai,0.0,3.0
2021,mallemort,0.0,7.0
2021,maltot,0.0,4.0
2021,malville,0.0,4.0
2021,mamers,0.0,8.0
2021,mametz,0.0,12.0
2021,mandelieu-la-napoule,0.0,97.0
2021,manduel,0.0,8.0
2021,manonviller,0.0,4.0
2021,manosque,0.0,37.0
2021,mansle,0.0,4.0
2021,mantes-la-jolie,0.0,276.0
2021,mantes-la-ville,0.0,26.0
2021,marainviller,0.0,4.0
2021,maransin,0.0,4.0
2021,maraussan,0.0,8.0
2021,marbois,0.0,4.0
2021,marchampt,0.0,4.0
2021,marchaux-chaudefontaine,0.0,4.0
2021,marcheprime,0.0,8.0
2021,marchiennes,0.0,8.0
2021,marchémoret,0.0,4.0
2021,marcillac-vallon,0.0,8.0
2021,marcillac-la-croisille,0.0,4.0
2021,marcilly-d'azergues,0.0,4.0
2021,marck,0.0,52.0
2021,marconne,0.0,13.0
2021,marcoussis,0.0,8.0
2021,marcq-en-barœul,0.0,1464.0
2021,marcy-l'étoile,0.0,8.0
2021,mareil-marly,0.0,1.0
2021,mareil-en-champagne,0.0,36.0
2021,marennes,0.0,4.0
2021,mareuil en périgord,0.0,4.0
2021,mareuil-lès-meaux,0.0,8.0
2021,mareuil-sur-lay-dissais,0.0,8.0
2021,margency,0.0,4.0
2021,margny-lès-compiègne,0.0,42.0
2021,marguerittes,0.0,21.0
2021,marignane,0.0,22.0
2021,marigny,0.0,88.0
2021,marigny-chemereau,0.0,8.0
2021,marigny-le-lozon,0.0,8.0
2021,marly,0.0,77.0
2021,marly-le-roi,0.0,16.0
2021,marmande,0.0,53.0
2021,marminiac,0.0,8.0
2021,marnay,0.0,8.0
2021,marnes-la-coquette,0.0,4.0
2021,maroilles,0.0,4.0
2021,marolles,0.0,4.0
2021,marolles-en-brie,0.0,8.0
2021,marolles-sur-seine,0.0,4.0
2021,maromme,0.0,48.0
2021,marpent,0.0,8.0
2021,marquette-lez-lille,0.0,1664.0
2021,marquillies,0.0,8.0
2021,marquise,0.0,16.0
2021,marsac-sur-don,0.0,4.0
2021,marsac-sur-l'isle,0.0,24.0
2021,marsas,0.0,4.0
2021,marseillan,0.0,16.0
2021,marseille,0.0,882.0
2021,marseille 01,0.0,137.0
2021,marseille 02,0.0,132.0
2021,marseille 03,0.0,16.0
2021,marseille 04,0.0,20.0
2021,marseille 05,0.0,16.0
2021,marseille 06,0.0,20.0
2021,marseille 07,0.0,20.0
2021,marseille 08,0.0,60.0
2021,marseille 09,0.0,72.0
2021,marseille 10,0.0,24.0
2021,marseille 11,0.0,56.0
2021,marseille 12,0.0,24.0
2021,marseille 13,0.0,240.0
2021,marseille 14,0.0,16.0
2021,marseille 15,0.0,24.0
2021,marseille 16,0.0,24.0
2021,marseillette,0.0,8.0
2021,marssac-sur-tarn,0.0,8.0
2021,martaizé,0.0,8.0
2021,martel,0.0,32.0
2021,marthon,0.0,4.0
2021,martigny-les-bains,0.0,2.0
2021,martigné-briand,0.0,4.0
2021,martigné-ferchaud,0.0,4.0
2021,martigné-sur-mayenne,0.0,4.0
2021,martigues,0.0,44.0
2021,martillac,0.0,12.0
2021,martin-église,0.0,96.0
2021,martinvast,0.0,4.0
2021,martres-tolosane,0.0,4.0
2021,marvejols,0.0,16.0
2021,marzan,0.0,4.0
2021,mas-blanc-des-alpilles,0.0,4.0
2021,masny,0.0,8.0
2021,massabrac,0.0,4.0
2021,massat,0.0,8.0
2021,massegros causses gorges,0.0,8.0
2021,masseret,0.0,4.0
2021,massignac,0.0,4.0
2021,massoins,0.0,4.0
2021,massy,0.0,64.0
2021,matha,0.0,6.0
2021,mathieu,0.0,4.0
2021,matignon,0.0,6.0
2021,matoury,0.0,2.0
2021,maubec,0.0,16.0
2021,maubeuge,0.0,53.0
2021,maubourguet,0.0,12.0
2021,mauges-sur-loire,0.0,4.0
2021,mauguio,0.0,216.0
2021,maule,0.0,12.0
2021,mauléon-licharre,0.0,4.0
2021,maulévrier,0.0,4.0
2021,mauprévoir,0.0,8.0
2021,maurecourt,0.0,4.0
2021,mauregard,0.0,404.0
2021,maureillas-las-illas,0.0,8.0
2021,maurepas,0.0,179.0
2021,mauron,0.0,4.0
2021,maurs,0.0,32.0
2021,maury,0.0,8.0
2021,maussane-les-alpilles,0.0,9.0
2021,mauzens-et-miremont,0.0,4.0
2021,maxéville,0.0,36.0
2021,mayenne,0.0,16.0
2021,mayrinhac-lentour,0.0,8.0
2021,mazamet,0.0,32.0
2021,mazerolles,0.0,4.0
2021,mazères,0.0,36.0
2021,mazères-lezons,0.0,4.0
2021,mazé-milon,0.0,4.0
2021,maël-carhaix,0.0,4.0
2021,maël-pestivien,0.0,4.0
2021,meaux,0.0,85.0
2021,meilhan-sur-garonne,0.0,4.0
2021,melesse,0.0,4.0
2021,melgven,0.0,8.0
2021,mellac,0.0,8.0
2021,melrand,0.0,4.0
2021,mende,0.0,16.0
2021,menton,0.0,65.0
2021,mercuès,0.0,32.0
2021,mercy-le-bas,0.0,4.0
2021,merdrignac,0.0,1.0
2021,merlevenez,0.0,22.0
2021,merville,0.0,16.0
2021,merville-franceville-plage,0.0,4.0
2021,merviller,0.0,4.0
2021,meslan,0.0,4.0
2021,meslay-du-maine,0.0,4.0
2021,mesnil-roc'h,0.0,4.0
2021,mesnil-en-ouche,0.0,4.0
2021,mesnils-sur-iton,0.0,8.0
2021,mesquer,0.0,4.0
2021,messanges,0.0,4.0
2021,metz,0.0,785.0
2021,meucon,0.0,4.0
2021,meudon,0.0,62.0
2021,meulan-en-yvelines,0.0,6.0
2021,meximieux,0.0,40.0
2021,meylan,0.0,68.0
2021,meynes,0.0,8.0
2021,meyrargues,0.0,4.0
2021,meyreuil,0.0,4.0
2021,meyronne,0.0,4.0
2021,meyrueis,0.0,9.0
2021,meyssac,0.0,4.0
2021,meyzieu,0.0,26.0
2021,miannay,0.0,4.0
2021,mignaloux-beauvoir,0.0,16.0
2021,migné-auxances,0.0,8.0
2021,milhaud,0.0,8.0
2021,milizac-guipronvel,0.0,4.0
2021,millac,0.0,12.0
2021,millau,0.0,26.0
2021,mimet,0.0,4.0
2021,mimizan,0.0,24.0
2021,mions,0.0,12.0
2021,mios,0.0,12.0
2021,miramas,0.0,8.0
2021,mirambeau,0.0,9.0
2021,miramont-de-comminges,0.0,4.0
2021,miramont-de-guyenne,0.0,4.0
2021,mirandol-bourgnounac,0.0,8.0
2021,mirebeau,0.0,16.0
2021,mirepoix,0.0,4.0
2021,mireval,0.0,8.0
2021,miserey-salines,0.0,300.0
2021,missillac,0.0,8.0
2021,mitry-mory,0.0,444.0
2021,moisdon-la-rivière,0.0,4.0
2021,moissac,0.0,36.0
2021,moisson,0.0,2.0
2021,moliets-et-maa,0.0,20.0
2021,molières-cavaillac,0.0,8.0
2021,mollégès,0.0,4.0
2021,mommenheim,0.0,4.0
2021,monbazillac,0.0,4.0
2021,monceau-saint-waast,0.0,8.0
2021,moncel-lès-lunéville,0.0,4.0
2021,moncontour,0.0,12.0
2021,moncé-en-belin,0.0,8.0
2021,mondeville,0.0,227.0
2021,mondonville,0.0,8.0
2021,mondragon,0.0,5.0
2021,monein,0.0,4.0
2021,monestier,0.0,4.0
2021,monestiés,0.0,8.0
2021,monflanquin,0.0,8.0
2021,monpazier,0.0,4.0
2021,monsempron-libos,0.0,4.0
2021,monségur,0.0,4.0
2021,mont,0.0,4.0
2021,mont lozère et goulet,0.0,12.0
2021,mont-bernanchon,0.0,8.0
2021,mont-bonvillers,0.0,4.0
2021,mont-saint-aignan,0.0,18.0
2021,mont-de-marsan,0.0,56.0
2021,montady,0.0,8.0
2021,montagnac,0.0,4.0
2021,montagnat,0.0,4.0
2021,montagne,0.0,4.0
2021,montagnol,0.0,8.0
2021,montaigu-vendée,0.0,8.0
2021,montaigut,0.0,1.0
2021,montaigut-sur-save,0.0,4.0
2021,montanay,0.0,4.0
2021,montardon,0.0,4.0
2021,montaren-et-saint-médiers,0.0,4.0
2021,montargis,0.0,4.0
2021,montarnaud,0.0,16.0
2021,montastruc-la-conseillère,0.0,4.0
2021,montauban-de-bretagne,0.0,4.0
2021,montaudin,0.0,4.0
2021,montaut,0.0,4.0
2021,montayral,0.0,4.0
2021,montbazens,0.0,8.0
2021,montbazin,0.0,8.0
2021,montbel,0.0,4.0
2021,montberon,0.0,4.0
2021,montbert,0.0,4.0
2021,montbron,0.0,4.0
2021,montbronn,0.0,26.0
2021,montbéliard,0.0,20.0
2021,montcaret,0.0,4.0
2021,montceau-les-mines,0.0,13.0
2021,montceaux-lès-meaux,0.0,4.0
2021,montceaux-lès-provins,0.0,4.0
2021,montclar,0.0,2.0
2021,montcourt-fromonville,0.0,4.0
2021,montcuq-en-quercy-blanc,0.0,8.0
2021,montdauphin,0.0,4.0
2021,montebourg,0.0,4.0
2021,montembœuf,0.0,4.0
2021,montendre,0.0,9.0
2021,monterblanc,0.0,4.0
2021,montereau-sur-le-jard,0.0,4.0
2021,montesquieu-volvestre,0.0,4.0
2021,montesquieu-des-albères,0.0,8.0
2021,montesson,0.0,8.0
2021,montfaucon,0.0,4.0
2021,montferrier,0.0,8.0
2021,montferrier-sur-lez,0.0,8.0
2021,montfort-en-chalosse,0.0,4.0
2021,montfort-l'amaury,0.0,8.0
2021,montfort-sur-meu,0.0,4.0
2021,montfrin,0.0,8.0
2021,montgailhard,0.0,8.0
2021,montgaillard,0.0,4.0
2021,montgermont,0.0,4.0
2021,montgé-en-goële,0.0,4.0
2021,monthureux-sur-saône,0.0,2.0
2021,monthyon,0.0,4.0
2021,montignac-charente,0.0,4.0
2021,montignac-lascaux,0.0,8.0
2021,montigny,0.0,24.0
2021,montigny-lencoup,0.0,4.0
2021,montigny-en-arrouaise,0.0,4.0
2021,montigny-en-ostrevent,0.0,8.0
2021,montigny-le-bretonneux,0.0,144.0
2021,montigny-le-guesdier,0.0,4.0
2021,montjoi,0.0,4.0
2021,montjoire,0.0,4.0
2021,montlhéry,0.0,8.0
2021,montlieu-la-garde,0.0,6.0
2021,montluçon,0.0,96.0
2021,montmartin-sur-mer,0.0,4.0
2021,montmoreau,0.0,12.0
2021,montmorency,0.0,12.0
2021,montmorillon,0.0,39.0
2021,montmélian,0.0,4.0
2021,montner,0.0,8.0
2021,montoir-de-bretagne,0.0,8.0
2021,montouliers,0.0,4.0
2021,montpellier,0.0,491.0
2021,montpon-ménestérol,0.0,8.0
2021,montrabé,0.0,160.0
2021,montredon-labessonnié,0.0,8.0
2021,montredon-des-corbières,0.0,8.0
2021,montreuil,0.0,59.0
2021,montreuil-bellay,0.0,4.0
2021,montreuil-juigné,0.0,8.0
2021,montreuil-l'argillé,0.0,4.0
2021,montreuil-le-gast,0.0,4.0
2021,montrevault-sur-èvre,0.0,80.0
2021,montrollet,0.0,4.0
2021,montrottier,0.0,4.0
2021,montrouge,0.0,97.0
2021,montréal,0.0,14.0
2021,montréjeau,0.0,4.0
2021,montréverd,0.0,8.0
2021,monts-de-randon,0.0,8.0
2021,monts-sur-guesnes,0.0,16.0
2021,montsalvy,0.0,32.0
2021,montsoult,0.0,8.0
2021,montsûrs,0.0,4.0
2021,montévrain,0.0,716.0
2021,morainvilliers,0.0,8.0
2021,morancez,0.0,8.0
2021,morancé,0.0,13.0
2021,morangis,0.0,12.0
2021,morannes sur sarthe-daumeray,0.0,4.0
2021,morbecque,0.0,20.0
2021,morcenx-la-nouvelle,0.0,16.0
2021,mordelles,0.0,10.0
2021,morestel,0.0,1.0
2021,morhange,0.0,20.0
2021,moriers,0.0,5.0
2021,morlaix,0.0,39.0
2021,morlaàs,0.0,8.0
2021,mormant,0.0,4.0
2021,mornant,0.0,4.0
2021,mornas,0.0,4.0
2021,morosaglia,0.0,16.0
2021,morschwiller,0.0,2.0
2021,mortagne-sur-sèvre,0.0,16.0
2021,mortain-bocage,0.0,4.0
2021,mortcerf,0.0,4.0
2021,morteau,0.0,108.0
2021,morteaux-coulibœuf,0.0,4.0
2021,morton,0.0,8.0
2021,morvilliers,0.0,6.0
2021,moréac,0.0,4.0
2021,mosset,0.0,8.0
2021,mouans-sartoux,0.0,132.0
2021,mouazé,0.0,7.0
2021,mouguerre,0.0,4.0
2021,mouilleron-le-captif,0.0,530.0
2021,mouliherne,0.0,4.0
2021,moulineaux,0.0,8.0
2021,moulinet,0.0,16.0
2021,moulins,0.0,8.0
2021,moulins-lès-metz,0.0,784.0
2021,mourenx,0.0,4.0
2021,mouriès,0.0,4.0
2021,mourèze,0.0,7.0
2021,mousseaux-sur-seine,0.0,6.0
2021,mousson,0.0,11.0
2021,moussy-le-neuf,0.0,4.0
2021,moussé,0.0,9.0
2021,moustey,0.0,4.0
2021,moustier-ventadour,0.0,4.0
2021,moustoir-ac,0.0,4.0
2021,mouthiers-sur-boëme,0.0,4.0
2021,mouthoumet,0.0,8.0
2021,moutiers,0.0,10.0
2021,moutiers-les-mauxfaits,0.0,8.0
2021,mouzeil,0.0,4.0
2021,mouzieys-teulet,0.0,4.0
2021,mouzillon,0.0,4.0
2021,moyaux,0.0,4.0
2021,moyen,0.0,4.0
2021,moyenmoutier,0.0,18.0
2021,moyrazès,0.0,8.0
2021,mozé-sur-louet,0.0,4.0
2021,moëlan-sur-mer,0.0,4.0
2021,mudaison,0.0,8.0
2021,muel,0.0,11.0
2021,mugron,0.0,4.0
2021,mulhouse,0.0,2384.0
2021,mundolsheim,0.0,6.0
2021,mur-de-barrez,0.0,12.0
2021,murat,0.0,8.0
2021,murat-sur-vèbre,0.0,8.0
2021,mureaux,0.0,12.0
2021,muret,0.0,4.0
2021,murviel-lès-béziers,0.0,8.0
2021,mus,0.0,8.0
2021,mussidan,0.0,4.0
2021,muzillac,0.0,4.0
2021,mâcon,0.0,11.0
2021,mèze,0.0,16.0
2021,mées,0.0,4.0
2021,mégrit,0.0,4.0
2021,méjannes-le-clap,0.0,8.0
2021,ménéac,0.0,4.0
2021,méricourt,0.0,40.0
2021,mérignies,0.0,16.0
2021,mérigon,0.0,4.0
2021,mérindol,0.0,4.0
2021,méré,0.0,8.0
2021,mésanger,0.0,4.0
2021,méteren,0.0,16.0
2021,mézidon vallée d'auge,0.0,4.0
2021,mézin,0.0,8.0
2021,mézières-sur-seine,0.0,8.0
2021,mézy-sur-seine,0.0,8.0
2021,mûrs-erigné,0.0,8.0
2021,nailloux,0.0,4.0
2021,naintré,0.0,24.0
2021,najac,0.0,8.0
2021,nandy,0.0,4.0
2021,nant,0.0,4.0
2021,nanterre,0.0,553.0
2021,nantes,0.0,616.0
2021,narrosse,0.0,16.0
2021,nasbinals,0.0,8.0
2021,naucelle,0.0,8.0
2021,naujac-sur-mer,0.0,9.0
2021,naussac,0.0,8.0
2021,navailles-angos,0.0,4.0
2021,navarrenx,0.0,4.0
2021,naves,0.0,4.0
2021,nay,0.0,4.0
2021,neauphle-le-château,0.0,32.0
2021,nemours,0.0,36.0
2021,nersac,0.0,4.0
2021,nesmy,0.0,8.0
2021,nespouls,0.0,8.0
2021,neuf-berquin,0.0,4.0
2021,neuf-mesnil,0.0,8.0
2021,neufchâteau,0.0,12.0
2021,neufchâtel-hardelot,0.0,40.0
2021,neufmoutiers-en-brie,0.0,4.0
2021,neuilly-plaisance,0.0,26.0
2021,neuilly-sur-seine,0.0,2087.0
2021,neuves-maisons,0.0,4.0
2021,neuvic,0.0,8.0
2021,neuville-de-poitou,0.0,12.0
2021,neuville-en-ferrain,0.0,2351.0
2021,neuville-sur-saône,0.0,8.0
2021,nevers,0.0,113.0
2021,nice,0.0,1484.0
2021,nieppe,0.0,13.0
2021,nieuil-l'espoir,0.0,8.0
2021,niort,0.0,201.0
2021,nissan-lez-enserune,0.0,8.0
2021,niévroz,0.0,8.0
2021,noailles,0.0,4.0
2021,nogent,0.0,4.0
2021,nogent-le-phaye,0.0,168.0
2021,nogent-sur-marne,0.0,308.0
2021,nogentel,0.0,2.0
2021,noirmoutier-en-l'île,0.0,8.0
2021,noisy-rudignon,0.0,4.0
2021,noisy-le-grand,0.0,9.0
2021,noisy-le-roi,0.0,16.0
2021,noisy-le-sec,0.0,164.0
2021,noisy-sur-école,0.0,4.0
2021,nomexy,0.0,2.0
2021,nonancourt,0.0,27.0
2021,nontron,0.0,6.0
2021,nordausques,0.0,8.0
2021,normanville,0.0,184.0
2021,norolles,0.0,4.0
2021,nort-sur-erdre,0.0,23.0
2021,notre-dame-d'estrées-corbon,0.0,13.0
2021,notre-dame-de-monts,0.0,8.0
2021,notre-dame-de-vaulx,0.0,64.0
2021,notre-dame-des-landes,0.0,4.0
2021,nouaillé-maupertuis,0.0,8.0
2021,noues de sienne,0.0,20.0
2021,nousty,0.0,6.0
2021,noves,0.0,4.0
2021,noyal-muzillac,0.0,4.0
2021,noyal-pontivy,0.0,4.0
2021,noyal-sur-vilaine,0.0,4.0
2021,noyant-villages,0.0,4.0
2021,noyant-la-gravoyère,0.0,4.0
2021,noyelles-godault,0.0,24.0
2021,noyelles-lès-seclin,0.0,8.0
2021,noyelles-sur-sambre,0.0,8.0
2021,noyen-sur-seine,0.0,4.0
2021,nozay,0.0,17.0
2021,noé,0.0,4.0
2021,nuits-saint-georges,0.0,112.0
2021,nérac,0.0,20.0
2021,névez,0.0,4.0
2021,nœux-les-mines,0.0,16.0
2021,obernai,0.0,1.0
2021,objat,0.0,4.0
2021,obrechies,0.0,8.0
2021,odos,0.0,4.0
2021,ogeu-les-bains,0.0,4.0
2021,oisseau-le-petit,0.0,8.0
2021,oissel,0.0,8.0
2021,olargues,0.0,4.0
2021,olemps,0.0,8.0
2021,olette,0.0,12.0
2021,olonne-sur-mer,0.0,32.0
2021,olonzac,0.0,4.0
2021,oloron-sainte-marie,0.0,8.0
2021,ombrée d'anjou,0.0,4.0
2021,ondres,0.0,16.0
2021,onet-le-château,0.0,148.0
2021,onnaing,0.0,39.0
2021,opio,0.0,8.0
2021,oradour-fanais,0.0,4.0
2021,oradour-sur-glane,0.0,4.0
2021,oraison,0.0,6.0
2021,orbec,0.0,8.0
2021,orcemont,0.0,4.0
2021,orchies,0.0,2.0
2021,orleix,0.0,16.0
2021,orly,0.0,10.0
2021,orly-sur-morin,0.0,4.0
2021,orléans,0.0,809.0
2021,ormesson,0.0,4.0
2021,ormesson-sur-marne,0.0,5.0
2021,ornaisons,0.0,8.0
2021,ornex,0.0,40.0
2021,orphin,0.0,4.0
2021,orsan,0.0,4.0
2021,orsay,0.0,8.0
2021,orthez,0.0,8.0
2021,orée d'anjou,0.0,4.0
2021,ossès,0.0,4.0
2021,ostheim,0.0,2.0
2021,ostwald,0.0,577.0
2021,oudezeele,0.0,1.0
2021,oudon,0.0,4.0
2021,ouilly-le-vicomte,0.0,4.0
2021,ouistreham,0.0,16.0
2021,oullins,0.0,25.0
2021,ousse,0.0,4.0
2021,outreau,0.0,16.0
2021,ozouer-le-voulgis,0.0,4.0
2021,pabu,0.0,4.0
2021,pacy-sur-eure,0.0,4.0
2021,pacé,0.0,38.0
2021,pailhès,0.0,4.0
2021,paimbœuf,0.0,4.0
2021,paimpol,0.0,8.0
2021,palaiseau,0.0,14.0
2021,palaja,0.0,8.0
2021,palau-del-vidre,0.0,8.0
2021,palavas-les-flots,0.0,21.0
